result_row_id,dataset,method,trial_id,n_seeds,NMI,ARI,ACC,F1_Macro,BalancedACC,RareACC,BalancedRareACC,UltraRareACC,Silhouette,n_clusters_found,n_samples_evaluated,runtime,Batch correction,Inter cell-type conservation,Intra cell-type conservation,scIB-E Total score,dataset_key,source_type,source_root,source_metrics,selected_final_method,scibe_source_type,scibe_source_root,scibe_source_metrics,is_scraw_method,config_row_id_x,config_signature_x,config_scope_x,config_path_x,trial_config_path_x,config_row_id_y,config_signature_y,config_scope_y,config_path_y,trial_config_path_y,prediction_file_count,prediction_rows_total,prediction_paths_json,prediction_status,has_prediction_table
SG_RUN_0010,BBAG094 Zeisel,scNAME,,1,0.6769608986384351,0.6446862569069801,0.7791084497671324,0.6903984313647538,0.7507558898946757,0.8756756756756757,0.6218079539508111,0.7037037037037037,0.9796634912490844,10.0,3006.0,560.897111415863,0.3819747280121182,0.7535791522785548,0.177140653763108,0.4132547372664671,bbag094_zeisel,scrbenchmark_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_zeisel/results,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_zeisel/results/results.csv,,rerun_scrbenchmark,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/scrbenchmark/bbag094_zeisel/results/results.csv,False,,,,,,,,,,,1,3006,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_zeisel/results/labels/labels_scname_run0.csv""""]""",ok,True
SG_RUN_0011,BBAG094 Zeisel,scMAE,,1,0.6719609037843564,0.6915778760086706,0.8320026613439787,0.6936114984085261,0.7488154918637718,0.772972972972973,0.5531593406593407,0.5555555555555555,0.3792117238044739,10.0,3006.0,22.751793146133423,0.4079239860378605,0.7190950694564842,0.3134814342620219,0.4319191118425701,bbag094_zeisel,scrbenchmark_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_zeisel/results,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_zeisel/results/results.csv,,rerun_scrbenchmark,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/scrbenchmark/bbag094_zeisel/results/results.csv,False,,,,,,,,,,,1,3006,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_zeisel/results/labels/labels_sc_mae_run0.csv""""]""",ok,True
SG_RUN_0012,BBAG094 Zeisel,Harmony,,1,0.4172733490206253,0.3877432473485119,0.6061210911510313,0.3982035099487864,0.4941708484208739,0.4,0.2947409733124019,0.5555555555555556,0.2105870246887207,11.0,3006.0,3.717125654220581,0.2541259979715826,0.5124802862929468,0.5282954508920242,0.467135494468305,bbag094_zeisel,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/harmony,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/harmony/results/analysis_results.csv,,rerun_baseline_harmony,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/bbag094_zeisel/harmony/results/analysis_results.csv,False,,,,,,,,,,,1,3006,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/harmony/results/labels/per_cell_harmony_res_0.2.csv""""]""",ok,True
SG_RUN_0013,BBAG094 Zeisel,ComBat,,1,0.0,0.0,0.3153692614770459,0.0479514415781487,0.1,0.0,0,0.0,0.0,1.0,3006.0,3.8390297889709473,0.0578811186339024,0.3995007461971707,0.1222741866456278,0.2202861968638999,bbag094_zeisel,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/combat,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/combat/results/analysis_results.csv,,rerun_baseline_combat,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/bbag094_zeisel/combat/results/analysis_results.csv,False,,,,,,,,,,,1,3006,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/combat/results/labels/per_cell_combat_res_0.2.csv""""]""",ok,True
SG_RUN_0014,BBAG094 Zeisel,Scanorama,,1,0.6480247088323414,0.6323066051146811,0.7904191616766467,0.5513689650107576,0.6489228730178531,0.4864864864864865,0.3355572998430141,0.5555555555555556,0.2027349919080734,11.0,3006.0,1.461820363998413,0.3780963795935355,0.6874310870931838,0.0045761428166264,0.3524221678826312,bbag094_zeisel,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/scanorama,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/scanorama/results/analysis_results.csv,,rerun_baseline_scanorama,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/bbag094_zeisel/scanorama/results/analysis_results.csv,False,,,,,,,,,,,1,3006,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/scanorama/results/labels/per_cell_scanorama_res_0.2.csv""""]""",ok,True
SG_RUN_0015,BBAG094 Zeisel,DESC,,1,0.7159790772103356,0.7522691340613057,0.8343313373253493,0.6134482695529856,0.6647736723949901,0.4972972972972973,0.3406593406593407,0.5555555555555556,0.1756214201450348,10.0,3006.0,46.959019899368286,0.2916884237332118,0.6874562679128493,0.1698501402087669,0.4012602479952888,bbag094_zeisel,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/desc,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/desc/results/analysis_results.csv,,rerun_baseline_desc,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/bbag094_zeisel/desc/results/analysis_results.csv,False,,,,,,,,,,,1,3006,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_zeisel/desc/results/labels/per_cell_desc_res_0.6.csv""""]""",ok,True
SG_RUN_0018,BBAG094 Zeisel,scRAW,stable_generalist,1,0.4853741683628184,0.4301883295024661,0.6407185628742516,0.4815432227106008,0.5695202861675058,0.6108108108108108,0.3942307692307692,0.5555555555555556,0.7580752968788147,9.0,3006.0,120.08329653739928,0.4000360971162749,0.6046055249989973,0.0706997544760789,0.3501293312132855,bbag094_zeisel,single_seed_generalist_stable_generalist,/data2/fbidet/scRAW_EXPERIMENTAL/results/optuna_stable_generalist_search_20260415_161134/phase1/stable_generalist/stage1/runs/stable_generalist_stable_generalist/bbag094_zeisel/seed_42,/data2/fbidet/scRAW_EXPERIMENTAL/results/optuna_stable_generalist_search_20260415_161134/phase1/stable_generalist/stage1/runs/stable_generalist_stable_generalist/bbag094_zeisel/seed_42/results/clustering_final/final_clustering_comparison.csv,leiden_target10_final,stable_generalist_final_rerun,/data2/fbidet/scRAW_EXPERIMENTAL/results/presentation_stable_generalist_nonbaron_20260324__archive_not_needed_for_data_exploration_20260421/root_dirs/scRAW_stable_generalist_stable_generalist_default_v_3_hdbscan_scibe_seed42/bbag094_zeisel/seed_42,/data2/fbidet/scRAW_EXPERIMENTAL/results/presentation_stable_generalist_nonbaron_20260324__archive_not_needed_for_data_exploration_20260421/root_dirs/scRAW_stable_generalist_stable_generalist_default_v_3_hdbscan_scibe_seed42/bbag094_zeisel/seed_42/results/results.csv,True,,,,,,TR206CFG_0007,5912ce2b0787710312fc51437849541c,explicit_trial,/data2/fbidet/scRAW_EXPERIMENTAL/results/optuna_stable_generalist_search_20260415_161134/phase1/stable_generalist/stage1/runs/stable_generalist_stable_generalist/bbag094_zeisel/seed_42/config/config_used.json,,0,0,[],missing,False
SG_RUN_0019,BBAG094 Zeisel,pca_leiden,pca_leiden,1,0.6480247088323414,0.6323066051146811,0.7904191616766467,0.5513689650107576,0.6489228730178531,0.4864864864864865,0.3355572998430141,0.5555555555555556,0.2021669149398803,11.0,3006.0,1.2826461791992188,0.3791070589542258,0.6883502514410861,0.1399634775590127,0.4071469033908847,,,,,,rerun_baseline_pca_leiden,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/bbag094_zeisel/pca_leiden/results/analysis_results.csv,False,,,,,,,,,,,0,0,[],missing,False
SG_RUN_0029,BBAG094 spleen,scNAME,,1,0.7492038934879917,0.6891157731172967,0.8685092127303182,0.7676058097142555,0.888179813188874,0.9130434782608696,0.8744422431641321,0.7857142857142857,0.9650782942771912,5.0,9552.0,1753.1226725578308,0.6748795138601138,0.8145586793617967,0.3945576030579617,0.6186224157399262,bbag094_spleen,scrbenchmark_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_spleen/results,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_spleen/results/results.csv,,rerun_scrbenchmark,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/scrbenchmark/bbag094_spleen/results/results.csv,False,,,,,,,,,,,1,9552,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_spleen/results/labels/labels_scname_run0.csv""""]""",ok,True
SG_RUN_0030,BBAG094 spleen,scMAE,,1,0.8484886978042168,0.9195723061274058,0.958856783919598,0.7356960188084007,0.717873800852001,0.7092391304347826,0.5394490254872564,0.0,0.531797468662262,5.0,9552.0,42.11595821380615,0.5508830288905475,0.7565968986112589,0.0336729382237057,0.4262845405120954,bbag094_spleen,scrbenchmark_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_spleen/results,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_spleen/results/results.csv,,rerun_scrbenchmark,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/scrbenchmark/bbag094_spleen/results/results.csv,False,,,,,,,,,,,1,9552,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/scrbenchmark/bbag094_spleen/results/labels/labels_sc_mae_run0.csv""""]""",ok,True
SG_RUN_0031,BBAG094 spleen,Harmony,,1,0.6341513665928217,0.5179008566834543,0.6870812395309883,0.4773390544041528,0.8313097042299045,0.9904891304347826,0.9877531472359058,0.9761904761904762,0.142116293311119,9.0,9552.0,4.073317527770996,0.8111773863951631,0.7105793572289327,0.5257097098323578,0.6567511041035489,bbag094_spleen,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/harmony,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/harmony/results/analysis_results.csv,,rerun_baseline_harmony,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/bbag094_spleen/harmony/results/analysis_results.csv,False,,,,,,,,,,,1,9552,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/harmony/results/labels/per_cell_harmony_res_0.2.csv""""]""",ok,True
SG_RUN_0032,BBAG094 spleen,ComBat,,1,0.6415458192065098,0.5799446467814835,0.7329355108877722,0.4263243102613107,0.8403386751616477,0.9782608695652174,0.9812876299945265,0.9761904761904762,0.1311671584844589,10.0,9552.0,14.055960178375244,0.7778388996631098,0.7068961087712324,0.059053728551705,0.4619477148617969,bbag094_spleen,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/combat,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/combat/results/analysis_results.csv,,rerun_baseline_combat,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/bbag094_spleen/combat/results/analysis_results.csv,False,,,,,,,,,,,1,9552,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/combat/results/labels/per_cell_combat_res_0.2.csv""""]""",ok,True
SG_RUN_0033,BBAG094 spleen,Scanorama,,1,0.5820053324655842,0.4483547162442923,0.6413316582914573,0.2779787615554335,0.7656708987548877,0.7989130434782609,0.8936781609195402,1.0,0.1711501032114029,15.0,9552.0,5.900055408477783,0.5136106612659674,0.8418792458882993,0.5086403710108842,0.642929979012867,bbag094_spleen,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/scanorama,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/scanorama/results/analysis_results.csv,,rerun_baseline_scanorama,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/bbag094_spleen/scanorama/results/analysis_results.csv,False,,,,,,,,,,,1,9552,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/scanorama/results/labels/per_cell_scanorama_res_0.2.csv""""]""",ok,True
SG_RUN_0034,BBAG094 spleen,DESC,,1,0.5545274386699365,0.3361022083228794,0.5180067001675042,0.3629288815253906,0.5870449558549969,0.9334239130434784,0.6616379310344828,0.0,0.8475777506828308,8.0,9552.0,291.78213000297546,0.5420230178008654,0.6804422845363313,0.0144158470130003,0.3863478561799057,bbag094_spleen,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/desc,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/desc/results/analysis_results.csv,,rerun_baseline_desc,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/bbag094_spleen/desc/results/analysis_results.csv,False,,,,,,,,,,,1,9552,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/bbag094_spleen/desc/results/labels/per_cell_desc_res_0.2.csv""""]""",ok,True
SG_RUN_0037,BBAG094 spleen,scRAW,stable_generalist,1,0.7433728337450048,0.8700744463231944,0.8291457286432161,0.2091286752796478,0.7309318547414984,0.5285326086956522,0.7420385045572452,0.9761904761904762,0.421081930398941,19.0,9552.0,655.2631583213806,0.7909291345199329,0.6417726480028187,0.4247223123878947,0.584783811060272,bbag094_spleen,single_seed_generalist_stable_generalist,/data2/fbidet/scRAW_EXPERIMENTAL/results/optuna_stable_generalist_search_20260415_161134/phase1/stable_generalist/stage1/runs/stable_generalist_stable_generalist/bbag094_spleen/seed_42,/data2/fbidet/scRAW_EXPERIMENTAL/results/optuna_stable_generalist_search_20260415_161134/phase1/stable_generalist/stage1/runs/stable_generalist_stable_generalist/bbag094_spleen/seed_42/results/clustering_final/final_clustering_comparison.csv,leiden_target5_final,stable_generalist_final_rerun,/data2/fbidet/scRAW_EXPERIMENTAL/results/presentation_stable_generalist_nonbaron_20260324__archive_not_needed_for_data_exploration_20260421/root_dirs/scRAW_stable_generalist_stable_generalist_default_v_3_hdbscan_scibe_seed42/bbag094_spleen/seed_42,/data2/fbidet/scRAW_EXPERIMENTAL/results/presentation_stable_generalist_nonbaron_20260324__archive_not_needed_for_data_exploration_20260421/root_dirs/scRAW_stable_generalist_stable_generalist_default_v_3_hdbscan_scibe_seed42/bbag094_spleen/seed_42/results/results.csv,True,,,,,,TR206CFG_0019,5912ce2b0787710312fc51437849541c,explicit_trial,/data2/fbidet/scRAW_EXPERIMENTAL/results/optuna_stable_generalist_search_20260415_161134/phase1/stable_generalist/stage1/runs/stable_generalist_stable_generalist/bbag094_spleen/seed_42/config/config_used.json,,0,0,[],missing,False
SG_RUN_0038,BBAG094 spleen,pca_leiden,pca_leiden,1,0.5942021971831166,0.4329535845203762,0.6063651591289783,0.4469133272821105,0.8100642576344373,0.9918478260869564,0.9884715380405035,0.9761904761904762,0.083402007818222,9.0,9552.0,2.9877917766571045,0.5542372781112341,0.8139202660693613,0.049753957241583,0.4563171449466245,,,,,,rerun_baseline_pca_leiden,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/bbag094_spleen/pca_leiden/results/analysis_results.csv,False,,,,,,,,,,,0,0,[],missing,False
SG_RUN_0048,Baron human pancreas,scNAME,,1,0.8312688034750187,0.708049479745054,0.7387093009686078,0.6213015202201115,0.6055116704019524,0.8927911275415896,0.5232600421891216,0.4322033898305085,0.959409773349762,14.0,8569.0,1328.0561621189115,0.493452522405769,0.819831278583828,0.0333945595865777,0.439980839749316,baron_human_pancreas,scrbenchmark_historical_baron_crossalgo_seed42_metrics,/data2/fbidet/scRAW_EXPERIMENTAL/results/baron_crossalgo_seed42_metrics/scrbenchmark/results,/data2/fbidet/scRAW_EXPERIMENTAL/results/baron_crossalgo_seed42_metrics/scrbenchmark/results/results.csv,,rerun_scrbenchmark,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/scrbenchmark/baron_human_pancreas/results/results.csv,False,,,,,,,,,,,1,8569,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/baron_crossalgo_seed42_metrics/scrbenchmark/results/labels/labels_scname_run0.csv""""]""",ok,True
SG_RUN_0049,Baron human pancreas,scMAE,,1,0.8142054275014585,0.7698534035042929,0.7307737192204458,0.6185117254615353,0.6077221631109196,0.6155268022181146,0.5196274647016386,0.6949152542372882,0.3758000135421753,14.0,8569.0,22.857653856277462,0.4983273460197106,0.7536076475677282,0.071984981520955,0.4299025208394155,baron_human_pancreas,scrbenchmark_historical_baron_crossalgo_seed42_metrics,/data2/fbidet/scRAW_EXPERIMENTAL/results/baron_crossalgo_seed42_metrics/scrbenchmark/results,/data2/fbidet/scRAW_EXPERIMENTAL/results/baron_crossalgo_seed42_metrics/scrbenchmark/results/results.csv,,rerun_scrbenchmark,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/scrbenchmark/baron_human_pancreas/results/results.csv,False,,,,,,,,,,,1,8569,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/baron_crossalgo_seed42_metrics/scrbenchmark/results/labels/labels_sc_mae_run0.csv""""]""",ok,True
SG_RUN_0050,Baron human pancreas,Harmony,,1,0.8714492487561942,0.8506457118079013,0.8913525498891353,0.721499989193581,0.7545993782092808,0.8114602587800369,0.6640864066022861,0.788135593220339,0.2619364261627197,13.0,8569.0,4.072612047195435,0.7365166477963205,0.7948667003708809,0.468115890753486,0.6524963660090108,baron_human_pancreas,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/harmony,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/harmony/results/analysis_results.csv,,rerun_baseline_harmony,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/baron_human_pancreas/harmony/results/analysis_results.csv,False,,,,,,,,,,,1,8569,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/harmony/results/labels/per_cell_harmony_res_0.6.csv""""]""",ok,True
SG_RUN_0051,Baron human pancreas,ComBat,,1,0.8194754040735197,0.6534719573482087,0.722488038277512,0.6974497367444534,0.7105226460943281,0.8123844731977818,0.6645718172506352,0.788135593220339,0.1548557132482528,14.0,8569.0,10.4822518825531,0.565611491307011,0.7783482553808654,0.1198862111463704,0.4724160848722966,baron_human_pancreas,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/combat,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/combat/results/analysis_results.csv,,rerun_baseline_combat,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/baron_human_pancreas/combat/results/analysis_results.csv,False,,,,,,,,,,,1,8569,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/combat/results/labels/per_cell_combat_res_0.4.csv""""]""",ok,True
SG_RUN_0052,Baron human pancreas,Scanorama,,1,0.7324236505964519,0.620705451463,0.6865445209476018,0.2592768926924199,0.6877896007074608,0.7384473197781886,0.6898361468801244,0.7542372881355932,0.1048726066946983,40.0,8569.0,9.358701467514038,0.53044876637796,0.7784634061065866,0.3382451958955443,0.5527731940764444,baron_human_pancreas,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/scanorama,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/scanorama/results/analysis_results.csv,,rerun_baseline_scanorama,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/baron_human_pancreas/scanorama/results/analysis_results.csv,False,,,,,,,,,,,1,8569,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/scanorama/results/labels/per_cell_scanorama_res_0.2.csv""""]""",ok,True
SG_RUN_0053,Baron human pancreas,DESC,,1,0.8890704027736073,0.9182154796884484,0.9290465631929048,0.5730692820942356,0.6222480414812186,0.7763401109057301,0.4418486225997963,0.4661016949152542,0.8037987351417542,9.0,8569.0,147.08580207824707,0.6966085416564778,0.8677377265290813,0.1249233459273753,0.5363861373138783,baron_human_pancreas,baseline_completion_key04_completion_20260330_111233,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/desc,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/desc/results/analysis_results.csv,,rerun_baseline_desc,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418,/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_scibe_rerun_pca_leiden_20260418/other_methods/baselines/baron_human_pancreas/desc/results/analysis_results.csv,False,,,,,,,,,,,1,8569,"""[""""/data2/fbidet/scRAW_EXPERIMENTAL/results/key04_completion_20260330_111233/baselines/baron_human_pancreas/desc/results/labels/per_cell_desc_res_0.2.csv""""]""",ok,True
SG_RUN_0056,Baron human pancreas,scRAW,stable_generalist,1,0.8838531251798594,0.9158965181979905,0.9337145524565292,0.7350534970819428,0.8702221194567779,0.8955637707948244,0.837473323530332,0.8135593220338984,0.6331378221511841,16.0,8569.0,329.41717290878296,0.5749552605057935,0.7883782789990746,0.3909204878866231,0.5867105588554379,baron_human_pancreas,single_seed_generalist_stable_generalist,/data2/fbidet/scRAW_EXPERIMENTAL/results/optuna_stable_generalist_search_20260415_161134/phase1/stable_generalist/stage1/runs/stable_generalist_stable_generalist/baron_human_pancreas/seed_42,/data2/fbidet/scRAW_EXPERIMENTAL/results/optuna_stable_generalist_search_20260415_161134/phase1/stable_generalist/stage1/runs/stable_generalist_stable_generalist/baron_human_pancreas/seed_42/results/clustering_final/final_clustering_comparison.csv,leiden_target14_final,stable_generalist_final_rerun,/data2/fbidet/scRAW_EXPERIMENTAL/results/presentation_stable_generalist_nonbaron_20260324__archive_not_needed_for_data_exploration_20260421/root_dirs/scRAW_stable_generalist_stable_generalist_default_v_3_hdbscan_scibe_seed42/baron_human_pancreas/seed_42,/data2/fbidet/scRAW_EXPERIMENTAL/results/presentation_stable_generalist_nonbaron_20260324__archive_not_needed_for_data_exploration_20260421/root_dirs/scRAW_stable_generalist_stable_generalist_default_v_3_hdbscan_scibe_seed42/baron_human_pancreas/seed_42/results/results.csv,True,,,,,,TR206CFG_0031,5912ce2b0787710312fc51437849541c,explicit_trial,/data2/fbidet/scRAW_EXPERIMENTAL/results/optuna_stable_generalist_search_20260415_161134/phase1/stable_generalist/stage1/runs/stable_generalist_stable_generalist/baron_human_pancreas/seed_42/config/config_used.json,,0,0,[],missing,False
